category,name,baseType,itemType,variant,detailsId,levelRequired,links,corrupted,mapTier,gemLevel,gemQuality,chaosEquivalent,Tier,Override,SetFontSize,PlayAlertSound,SetBackgroundColor,PlayEffect,MinimapIcon
gem,Reap,,,'21c,reap-21c,72,,True,,21,,4.0,,,,,,,
gem,Divergent Bladefall,,,'1,divergent-bladefall-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Stun Support,,,'1,anomalous-stun-support-1,58,,,,16,,4.0,,,,,,,
gem,Phantasmal Siege Ballista,,,'1,phantasmal-siege-ballista-1,59,,,,15,,4.0,,,,,,,
gem,Anomalous Life Gain on Hit Support,,,'1,anomalous-life-gain-on-hit-support-1,58,,,,16,,4.0,,,,,,,
gem,Anomalous Urgent Orders Support,,,'1,anomalous-urgent-orders-support-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Earthquake,,,'1,anomalous-earthquake-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Shattering Steel,,,'1,anomalous-shattering-steel-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Splitting Steel,,,'1,divergent-splitting-steel-1,60,,,,17,,4.0,,,,,,,
gem,Anomalous Dominating Blow,,,'1,anomalous-dominating-blow-1,62,,,,16,,4.0,,,,,,,
gem,Phantasmal Pyroclast Mine,,,'1,phantasmal-pyroclast-mine-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Static Strike,,,'1,anomalous-static-strike-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Minion Life Support,,,'1,divergent-minion-life-support-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Dual Strike,,,'1,divergent-dual-strike-1,60,,,,17,,4.0,,,,,,,
gem,Divergent Frost Blades,,,'1,divergent-frost-blades-1,60,,,,17,,4.0,,,,,,,
gem,Anomalous Chain Hook,,,'1,anomalous-chain-hook-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Heavy Strike,,,'1,anomalous-heavy-strike-1,60,,,,17,,4.0,,,,,,,
gem,Divergent Bear Trap,,,'1,divergent-bear-trap-1,58,,,,16,,4.0,,,,,,,
gem,Phantasmal Molten Strike,,,'1,phantasmal-molten-strike-1,60,,,,17,,4.0,,,,,,,
gem,Anomalous Desecrate,,,'1,anomalous-desecrate-1,60,,,,15,,4.0,,,,,,,
gem,Anomalous Bane,,,'1,anomalous-bane-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Cremation,,,'1,anomalous-cremation-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Spirit Offering,,,'1,divergent-spirit-offering-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Explosive Trap,,,'1,anomalous-explosive-trap-1,56,,,,16,,4.0,,,,,,,
gem,Divergent Blastchain Mine Support,,,'1,divergent-blastchain-mine-support-1,58,,,,16,,4.0,,,,,,,
gem,Divergent Infernal Cry,,,'1,divergent-infernal-cry-1,60,,,,15,,4.0,,,,,,,
gem,Anomalous Lightning Trap,,,'1,anomalous-lightning-trap-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Glacial Hammer,,,'1,divergent-glacial-hammer-1,60,,,,17,,4.0,,,,,,,
gem,Phantasmal Seismic Cry,,,'1,phantasmal-seismic-cry-1,62,,,,16,,4.0,,,,,,,
gem,Anomalous Penance Brand,,,'1,anomalous-penance-brand-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Holy Flame Totem,,,'1,divergent-holy-flame-totem-1,58,,,,16,,4.0,,,,,,,
gem,Anomalous Life Leech Support,,,'1,anomalous-life-leech-support-1,62,,,,16,,4.0,,,,,,,
gem,Divergent Pestilent Strike,,,'1,divergent-pestilent-strike-1,62,,,,16,,4.0,,,,,,,
gem,Defiance Banner,,,'21c,defiance-banner-21c,72,,True,,21,,4.0,,,,,,,
gem,Eye of Winter,,,'20,eye-of-winter-20,70,,,,20,,4.0,,,,,,,
gem,Ambush,,,'21/20c,ambush-21-20c,72,,True,,21,20,4.0,,,,,,,
gem,Eye of Winter,,,'20c,eye-of-winter-20c,70,,True,,20,,4.0,,,,,,,
gem,Battlemage's Cry,,,'21/20c,battlemages-cry-21-20c,72,,True,,21,20,4.0,,,,,,,
gem,Phantasmal Lightning Tendrils,,,'1,phantasmal-lightning-tendrils-1,60,,,,17,,3.99,,,,,,,
gem,Ancestral Cry,,,'20/20c,ancestral-cry-20-20c,70,,True,,20,20,3.93,,,,,,,
gem,Phantasmal Earthshatter,,,'1/20,phantasmal-earthshatter-1-20,68,,,,19,20,3.93,,,,,,,
gem,Lesser Multiple Projectiles Support,,,'20,lesser-multiple-projectiles-support-20,70,,,,20,,3.9,,,,,,,
gem,Divergent Knockback Support,,,'1,divergent-knockback-support-1,58,,,,16,,3.88,,,,,,,
gem,Herald of Thunder,,,'20c,herald-of-thunder-20c,70,,True,,20,,3.81,,,,,,,
gem,Rejuvenation Totem,,,'21/20c,rejuvenation-totem-21-20c,72,,True,,21,20,3.77,,,,,,,
gem,Mana Leech Support,,,'20c,mana-leech-support-20c,70,,True,,20,,3.76,,,,,,,
gem,Energy Leech Support,,,'20,energy-leech-support-20,70,,,,20,,3.75,,,,,,,
gem,Bodyswap,,,'21/20c,bodyswap-21-20c,72,,True,,21,20,3.73,,,,,,,
gem,Divergent Critical Strike Affliction Support,,,'1,divergent-critical-strike-affliction-support-1,62,,,,16,,3.73,,,,,,,
gem,Dread Banner,,,'21c,dread-banner-21c,72,,True,,21,,3.71,,,,,,,
gem,Deadly Ailments Support,,,'21c,deadly-ailments-support-21c,72,,True,,21,,3.7,,,,,,,
gem,Less Duration Support,,,'1/20,less-duration-support-1-20,31,,,,1,20,3.65,,,,,,,
gem,Unbound Ailments Support,,,'20c,unbound-ailments-support-20c,70,,True,,20,,3.65,,,,,,,
gem,Combustion Support,,,'1/20,combustion-support-1-20,67,,,,19,20,3.65,,,,,,,
gem,Detonate Dead,,,'20/23c,detonate-dead-20-23c,70,,True,,20,23,3.63,,,,,,,
gem,Stormbind,,,'20/20c,stormbind-20-20c,70,,True,,20,20,3.63,,,,,,,
gem,Phantasmal Blade Blast,,,'1,phantasmal-blade-blast-1,62,,,,16,,3.63,,,,,,,
gem,Phantasmal Flameblast,,,'1,phantasmal-flameblast-1,62,,,,16,,3.63,,,,,,,
gem,Cold to Fire Support,,,'20c,cold-to-fire-support-20c,70,,True,,20,,3.62,,,,,,,
gem,Divergent Summon Flame Golem,,,'1,divergent-summon-flame-golem-1,60,,,,14,,3.58,,,,,,,
gem,Arrow Nova Support,,,'21c,arrow-nova-support-21c,72,,True,,21,,3.56,,,,,,,
gem,Minion Life Support,,,'1/20,minion-life-support-1-20,18,,,,1,20,3.54,,,,,,,
gem,Mirror Arrow,,,'20/20c,mirror-arrow-20-20c,70,,True,,20,20,3.5,,,,,,,
gem,Withering Touch Support,,,'20c,withering-touch-support-20c,70,,True,,20,,3.49,,,,,,,
gem,Vengeance,,,'20/20c,vengeance-20-20c,70,,True,,20,20,3.43,,,,,,,
gem,Anomalous Divine Ire,,,'1,anomalous-divine-ire-1,62,,,,16,,3.43,,,,,,,
gem,Mirror Arrow,,,'20c,mirror-arrow-20c,70,,True,,20,,3.42,,,,,,,
gem,Venom Gyre,,,'20/20c,venom-gyre-20-20c,70,,True,,20,20,3.41,,,,,,,
gem,Phantasmal Vortex,,,'1,phantasmal-vortex-1,62,,,,16,,3.41,,,,,,,
gem,Seismic Trap,,,'20,seismic-trap-20,70,,,,20,,3.4,,,,,,,
gem,Anomalous Conductivity,,,'1,anomalous-conductivity-1,62,,,,16,,3.38,,,,,,,
gem,Rage Support,,,'21c,rage-support-21c,72,,True,,21,,3.33,,,,,,,
gem,Anomalous Fire Penetration Support,,,'1,anomalous-fire-penetration-support-1,62,,,,16,,3.32,,,,,,,
gem,Chance to Poison Support,,,'20c,chance-to-poison-support-20c,70,,True,,20,,3.32,,,,,,,
gem,Additional Accuracy Support,,,'20c,additional-accuracy-support-20c,70,,True,,20,,3.3,,,,,,,
gem,Cast On Critical Strike Support,,,'1/20,cast-on-critical-strike-support-1-20,38,,,,1,20,3.3,,,,,,,
gem,Arcane Surge Support,,,'20c,arcane-surge-support-20c,70,,True,,20,,3.28,,,,,,,
gem,Anomalous Armageddon Brand,,,'1,anomalous-armageddon-brand-1,62,,,,16,,3.28,,,,,,,
gem,Multiple Totems Support,,,'20,multiple-totems-support-20,70,,,,20,,3.22,,,,,,,
gem,Charged Dash,,,'20/20c,charged-dash-20-20c,70,,True,,20,20,3.21,,,,,,,
gem,Minefield Support,,,'20c,minefield-support-20c,70,,True,,20,,3.19,,,,,,,
gem,Behead Support,,,'20c,behead-support-20c,70,,True,,20,,3.19,,,,,,,
gem,Lightning Arrow,,,'20c,lightning-arrow-20c,70,,True,,20,,3.12,,,,,,,
gem,Conductivity,,,'21c,conductivity-21c,72,,True,,21,,3.08,,,,,,,
gem,Trap Support,,,'20c,trap-support-20c,70,,True,,20,,3.08,,,,,,,
gem,Added Chaos Damage Support,,,'20c,added-chaos-damage-support-20c,70,,True,,20,,3.05,,,,,,,
gem,Anomalous Artillery Ballista,,,'1/20,anomalous-artillery-ballista-1-20,68,,,,19,20,3.02,,,,,,,
gem,Divergent Flamethrower Trap,,,'1,divergent-flamethrower-trap-1,62,,,,16,,3.02,,,,,,,
gem,Vortex,,,'20c,vortex-20c,70,,True,,20,,3.0,,,,,,,
gem,Added Fire Damage Support,,,'21c,added-fire-damage-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Melee Splash Support,,,'20,melee-splash-support-20,70,,,,20,,3.0,,,,,,,
gem,Enfeeble,,,'20,enfeeble-20,70,,,,20,,3.0,,,,,,,
gem,Added Lightning Damage Support,,,'1/20,added-lightning-damage-support-1-20,8,,,,1,20,3.0,,,,,,,
gem,Endurance Charge on Melee Stun Support,,,'20,endurance-charge-on-melee-stun-support-20,70,,,,20,,3.0,,,,,,,
gem,Physical to Lightning Support,,,'20,physical-to-lightning-support-20,70,,,,20,,3.0,,,,,,,
gem,Frost Bomb,,,'20,frost-bomb-20,70,,,,20,,3.0,,,,,,,
gem,Flammability,,,'20c,flammability-20c,70,,True,,20,,3.0,,,,,,,
gem,Ancestral Warchief,,,'1/20,ancestral-warchief-1-20,28,,,,1,20,3.0,,,,,,,
gem,Slower Projectiles Support,,,'1/20,slower-projectiles-support-1-20,31,,,,1,20,3.0,,,,,,,
gem,Herald of Ash,,,'1/20,herald-of-ash-1-20,37,,,,7,20,3.0,,,,,,,
gem,Blasphemy Support,,,'1/20,blasphemy-support-1-20,31,,,,1,20,3.0,,,,,,,
gem,Hatred,,,'20c,hatred-20c,70,,True,,20,,3.0,,,,,,,
gem,Purity of Fire,,,'20c,purity-of-fire-20c,70,,True,,20,,3.0,,,,,,,
gem,Summon Lightning Golem,,,'21c,summon-lightning-golem-21c,72,,True,,21,,3.0,,,,,,,
gem,Convocation,,,'1/20,convocation-1-20,24,,,,1,20,3.0,,,,,,,
gem,Ball Lightning,,,'20,ball-lightning-20,70,,,,20,,3.0,,,,,,,
gem,Volatile Dead,,,'21c,volatile-dead-21c,72,,True,,21,,3.0,,,,,,,
gem,Ancestral Protector,,,'1/20,ancestral-protector-1-20,67,,,,19,20,3.0,,,,,,,
gem,Blood Rage,,,'21c,blood-rage-21c,72,,True,,21,,3.0,,,,,,,
gem,Temporal Chains,,,'20c,temporal-chains-20c,70,,True,,20,,3.0,,,,,,,
gem,Melee Splash Support,,,'1/20,melee-splash-support-1-20,8,,,,1,20,3.0,,,,,,,
gem,Despair,,,'1/20,despair-1-20,24,,,,1,20,3.0,,,,,,,
gem,Immortal Call,,,'20,immortal-call-20,70,,,,20,,3.0,,,,,,,
gem,Arctic Armour,,,'20c,arctic-armour-20c,70,,True,,20,,3.0,,,,,,,
gem,Freezing Pulse,,,'1/20,freezing-pulse-1-20,1,,,,1,20,3.0,,,,,,,
gem,Vaal Summon Skeletons,,,'20c,vaal-summon-skeletons-20c,70,,True,,20,,3.0,,,,,,,
gem,Immortal Call,,,'21c,immortal-call-21c,72,,True,,21,,3.0,,,,,,,
gem,Scorching Ray,,,'20c,scorching-ray-20c,70,,True,,20,,3.0,,,,,,,
gem,Lightning Warp,,,'20,lightning-warp-20,70,,,,20,,3.0,,,,,,,
gem,Barrage,,,'20,barrage-20,70,,,,20,,3.0,,,,,,,
gem,Controlled Destruction Support,,,'20,controlled-destruction-support-20,70,,,,20,,3.0,,,,,,,
gem,Desecrate,,,'20,desecrate-20,70,,,,20,,3.0,,,,,,,
gem,Righteous Fire,,,'20,righteous-fire-20,70,,,,20,,3.0,,,,,,,
gem,Anger,,,'20c,anger-20c,70,,True,,20,,3.0,,,,,,,
gem,Vaal Arc,,,'20c,vaal-arc-20c,70,,True,,20,,3.0,,,,,,,
gem,Desecrate,,,'21c,desecrate-21c,72,,True,,21,,3.0,,,,,,,
gem,Bone Offering,,,'20,bone-offering-20,70,,,,20,,3.0,,,,,,,
gem,Summon Stone Golem,,,'20,summon-stone-golem-20,70,,,,20,,3.0,,,,,,,
gem,Clarity,,,'1/20,clarity-1-20,10,,,,1,20,3.0,,,,,,,
gem,Trap and Mine Damage Support,,,'1/20,trap-and-mine-damage-support-1-20,18,,,,1,20,3.0,,,,,,,
gem,Freezing Pulse,,,'20,freezing-pulse-20,70,,,,20,,3.0,,,,,,,
gem,Arc,,,'20,arc-20,70,,,,20,,3.0,,,,,,,
gem,Blood Rage,,,'20,blood-rage-20,70,,,,20,,3.0,,,,,,,
gem,Frost Blades,,,'21c,frost-blades-21c,72,,True,,21,,3.0,,,,,,,
gem,Onslaught Support,,,'1/20,onslaught-support-1-20,48,,,,14,20,3.0,,,,,,,
gem,Immortal Call,,,'20c,immortal-call-20c,70,,True,,20,,3.0,,,,,,,
gem,Enduring Cry,,,'20,enduring-cry-20,70,,,,20,,3.0,,,,,,,
gem,Fire Penetration Support,,,'1/20,fire-penetration-support-1-20,62,,,,16,20,3.0,,,,,,,
gem,Molten Shell,,,'20,molten-shell-20,70,,,,20,,3.0,,,,,,,
gem,Bone Offering,,,'20c,bone-offering-20c,70,,True,,20,,3.0,,,,,,,
gem,Enduring Cry,,,'1/20,enduring-cry-1-20,68,,,,19,20,3.0,,,,,,,
gem,Assassin's Mark,,,'20,assassins-mark-20,70,,,,20,,3.0,,,,,,,
gem,Grace,,,'1/20,grace-1-20,24,,,,1,20,3.0,,,,,,,
gem,Minefield Support,,,'20,minefield-support-20,70,,,,20,,3.0,,,,,,,
gem,Summon Ice Golem,,,'20c,summon-ice-golem-20c,70,,True,,20,,3.0,,,,,,,
gem,Barrage,,,'21c,barrage-21c,72,,True,,21,,3.0,,,,,,,
gem,Wither,,,'1/20,wither-1-20,66,,,,18,20,3.0,,,,,,,
gem,Innervate Support,,,'20c,innervate-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Glacial Cascade,,,'21c,glacial-cascade-21c,72,,True,,21,,3.0,,,,,,,
gem,Mirage Archer Support,,,'20,mirage-archer-support-20,70,,,,20,,3.0,,,,,,,
gem,Summon Ice Golem,,,'20,summon-ice-golem-20,70,,,,20,,3.0,,,,,,,
gem,Raise Spectre,,,'20/20c,raise-spectre-20-20c,70,,True,,20,20,3.0,,,,,,,
gem,Faster Projectiles Support,,,'1/20,faster-projectiles-support-1-20,31,,,,1,20,3.0,,,,,,,
gem,Ancestral Protector,,,'20,ancestral-protector-20,70,,,,20,,3.0,,,,,,,
gem,Spell Cascade Support,,,'20c,spell-cascade-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Purity of Ice,,,'20c,purity-of-ice-20c,70,,True,,20,,3.0,,,,,,,
gem,Damage on Full Life Support,,,'1/20,damage-on-full-life-support-1-20,18,,,,1,20,3.0,,,,,,,
gem,Lesser Multiple Projectiles Support,,,'1/20,lesser-multiple-projectiles-support-1-20,29,,,,7,20,3.0,,,,,,,
gem,Lightning Penetration Support,,,'1/20,lightning-penetration-support-1-20,31,,,,1,20,3.0,,,,,,,
gem,Essence Drain,,,'20,essence-drain-20,70,,,,20,,3.0,,,,,,,
gem,Generosity Support,,,'20,generosity-support-20,70,,,,20,,3.0,,,,,,,
gem,Summon Stone Golem,,,'20c,summon-stone-golem-20c,70,,True,,20,,3.0,,,,,,,
gem,Siege Ballista,,,'21c,siege-ballista-21c,72,,True,,21,,3.0,,,,,,,
gem,Frostbolt,,,'20,frostbolt-20,70,,,,20,,3.0,,,,,,,
gem,Spell Cascade Support,,,'1/20,spell-cascade-support-1-20,4,,,,1,20,3.0,,,,,,,
gem,Bloodlust Support,,,'21c,bloodlust-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Chance to Bleed Support,,,'21c,chance-to-bleed-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Ice Crash,,,'20c,ice-crash-20c,70,,True,,20,,3.0,,,,,,,
gem,Tornado Shot,,,'21c,tornado-shot-21c,72,,True,,21,,3.0,,,,,,,
gem,Added Lightning Damage Support,,,'20,added-lightning-damage-support-20,70,,,,20,,3.0,,,,,,,
gem,Ice Nova,,,'20,ice-nova-20,70,,,,20,,3.0,,,,,,,
gem,Leap Slam,,,'21c,leap-slam-21c,72,,True,,21,,3.0,,,,,,,
gem,Spell Totem Support,,,'20,spell-totem-support-20,70,,,,20,,3.0,,,,,,,
gem,Added Fire Damage Support,,,'20c,added-fire-damage-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Wither,,,'20,wither-20,70,,,,20,,3.0,,,,,,,
gem,Endurance Charge on Melee Stun Support,,,'1/20,endurance-charge-on-melee-stun-support-1-20,18,,,,1,20,3.0,,,,,,,
gem,Minefield Support,,,'21c,minefield-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Raise Zombie,,,'20c,raise-zombie-20c,70,,True,,20,,3.0,,,,,,,
gem,Arctic Armour,,,'20,arctic-armour-20,70,,,,20,,3.0,,,,,,,
gem,Assassin's Mark,,,'1/20,assassins-mark-1-20,42,,,,7,20,3.0,,,,,,,
gem,Spark,,,'20,spark-20,70,,,,20,,3.0,,,,,,,
gem,Enfeeble,,,'20c,enfeeble-20c,70,,True,,20,,3.0,,,,,,,
gem,Enduring Cry,,,'20c,enduring-cry-20c,70,,True,,20,,3.0,,,,,,,
gem,Temporal Chains,,,'21c,temporal-chains-21c,72,,True,,21,,3.0,,,,,,,
gem,Vaal Cyclone,,,'20c,vaal-cyclone-20c,70,,True,,20,,3.0,,,,,,,
gem,Shield Charge,,,'20c,shield-charge-20c,70,,True,,20,,3.0,,,,,,,
gem,Trap and Mine Damage Support,,,'20c,trap-and-mine-damage-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Ice Shot,,,'20,ice-shot-20,70,,,,20,,3.0,,,,,,,
gem,Flammability,,,'20,flammability-20,70,,,,20,,3.0,,,,,,,
gem,Punishment,,,'21c,punishment-21c,72,,True,,21,,3.0,,,,,,,
gem,Cast while Channelling Support,,,'20,cast-while-channelling-support-20,70,,,,20,,3.0,,,,,,,
gem,Frost Bomb,,,'20c,frost-bomb-20c,70,,True,,20,,3.0,,,,,,,
gem,Knockback Support,,,'21c,knockback-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Ice Bite Support,,,'1/20,ice-bite-support-1-20,31,,,,1,20,3.0,,,,,,,
gem,Summon Ice Golem,,,'21c,summon-ice-golem-21c,72,,True,,21,,3.0,,,,,,,
gem,Controlled Destruction Support,,,'20c,controlled-destruction-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Trap and Mine Damage Support,,,'20,trap-and-mine-damage-support-20,70,,,,20,,3.0,,,,,,,
gem,Added Lightning Damage Support,,,'20c,added-lightning-damage-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Freezing Pulse,,,'20c,freezing-pulse-20c,70,,True,,20,,3.0,,,,,,,
gem,Vulnerability,,,'20,vulnerability-20,70,,,,20,,3.0,,,,,,,
gem,Arcane Surge Support,,,'20,arcane-surge-support-20,70,,,,20,,3.0,,,,,,,
gem,Vaal Ice Nova,,,'20c,vaal-ice-nova-20c,70,,True,,20,,3.0,,,,,,,
gem,Ruthless Support,,,'1/20,ruthless-support-1-20,1,,,,1,20,3.0,,,,,,,
gem,Frostbite,,,'20c,frostbite-20c,70,,True,,20,,3.0,,,,,,,
gem,Stun Support,,,'21c,stun-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Burning Damage Support,,,'21c,burning-damage-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Cast On Critical Strike Support,,,'20c,cast-on-critical-strike-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Item Rarity Support,,,'20c,item-rarity-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Ancestral Warchief,,,'21c,ancestral-warchief-21c,72,,True,,21,,3.0,,,,,,,
gem,Barrage,,,'20c,barrage-20c,70,,True,,20,,3.0,,,,,,,
gem,Convocation,,,'21c,convocation-21c,72,,True,,21,,3.0,,,,,,,
gem,Immolate Support,,,'20c,immolate-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Increased Area of Effect Support,,,'1/20,increased-area-of-effect-support-1-20,38,,,,1,20,3.0,,,,,,,
gem,Ball Lightning,,,'20c,ball-lightning-20c,70,,True,,20,,3.0,,,,,,,
gem,Decay Support,,,'20c,decay-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Cast while Channelling Support,,,'1/20,cast-while-channelling-support-1-20,38,,,,1,20,3.0,,,,,,,
gem,Enfeeble,,,'21c,enfeeble-21c,72,,True,,21,,3.0,,,,,,,
gem,Item Rarity Support,,,'20,item-rarity-support-20,70,,,,20,,3.0,,,,,,,
gem,Cold to Fire Support,,,'20,cold-to-fire-support-20,70,,,,20,,3.0,,,,,,,
gem,Arc,,,'20c,arc-20c,70,,True,,20,,3.0,,,,,,,
gem,Summon Chaos Golem,,,'21c,summon-chaos-golem-21c,72,,True,,21,,3.0,,,,,,,
gem,Summon Chaos Golem,,,'20c,summon-chaos-golem-20c,70,,True,,20,,3.0,,,,,,,
gem,Vulnerability,,,'21c,vulnerability-21c,72,,True,,21,,3.0,,,,,,,
gem,Ethereal Knives,,,'21c,ethereal-knives-21c,72,,True,,21,,3.0,,,,,,,
gem,Void Manipulation Support,,,'20c,void-manipulation-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Dark Pact,,,'21c,dark-pact-21c,72,,True,,21,,3.0,,,,,,,
gem,Life Gain on Hit Support,,,'1/20,life-gain-on-hit-support-1-20,8,,,,1,20,3.0,,,,,,,
gem,Vortex,,,'20,vortex-20,70,,,,20,,3.0,,,,,,,
gem,Onslaught Support,,,'21c,onslaught-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Ice Shot,,,'20c,ice-shot-20c,70,,True,,20,,3.0,,,,,,,
gem,Bodyswap,,,'20/20c,bodyswap-20-20c,70,,True,,20,20,3.0,,,,,,,
gem,Vulnerability,,,'20c,vulnerability-20c,70,,True,,20,,3.0,,,,,,,
gem,Vile Toxins Support,,,'20,vile-toxins-support-20,70,,,,20,,3.0,,,,,,,
gem,Desecrate,,,'20c,desecrate-20c,70,,True,,20,,3.0,,,,,,,
gem,Bladefall,,,'21c,bladefall-21c,72,,True,,21,,3.0,,,,,,,
gem,Lightning Warp,,,'21c,lightning-warp-21c,72,,True,,21,,3.0,,,,,,,
gem,Deadly Ailments Support,,,'20c,deadly-ailments-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Spell Totem Support,,,'20c,spell-totem-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Ice Crash,,,'21c,ice-crash-21c,72,,True,,21,,3.0,,,,,,,
gem,Blood Rage,,,'20c,blood-rage-20c,70,,True,,20,,3.0,,,,,,,
gem,Frost Bomb,,,'21c,frost-bomb-21c,72,,True,,21,,3.0,,,,,,,
gem,Blade Flurry,,,'20c,blade-flurry-20c,70,,True,,20,,3.0,,,,,,,
gem,Frostbolt,,,'20c,frostbolt-20c,70,,True,,20,,3.0,,,,,,,
gem,Contagion,,,'21c,contagion-21c,72,,True,,21,,3.0,,,,,,,
gem,Molten Shell,,,'21c,molten-shell-21c,72,,True,,21,,3.0,,,,,,,
gem,Whirling Blades,,,'20c,whirling-blades-20c,70,,True,,20,,3.0,,,,,,,
gem,Smoke Mine,,,'21c,smoke-mine-21c,72,,True,,21,,3.0,,,,,,,
gem,Chance to Flee Support,,,'21c,chance-to-flee-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Mirage Archer Support,,,'20c,mirage-archer-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Tempest Shield,,,'21c,tempest-shield-21c,72,,True,,21,,3.0,,,,,,,
gem,Frenzy,,,'21c,frenzy-21c,72,,True,,21,,3.0,,,,,,,
gem,Flame Dash,,,'21c,flame-dash-21c,72,,True,,21,,3.0,,,,,,,
gem,Lightning Strike,,,'20,lightning-strike-20,70,,,,20,,3.0,,,,,,,
gem,Blink Arrow,,,'21c,blink-arrow-21c,72,,True,,21,,3.0,,,,,,,
gem,Fireball,,,'21c,fireball-21c,72,,True,,21,,3.0,,,,,,,
gem,Decay Support,,,'21c,decay-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Tempest Shield,,,'20c,tempest-shield-20c,70,,True,,20,,3.0,,,,,,,
gem,Lightning Trap,,,'20c,lightning-trap-20c,70,,True,,20,,3.0,,,,,,,
gem,Lightning Tendrils,,,'21c,lightning-tendrils-21c,72,,True,,21,,3.0,,,,,,,
gem,Wither,,,'20c,wither-20c,70,,True,,20,,3.0,,,,,,,
gem,Additional Accuracy Support,,,'21c,additional-accuracy-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Spell Cascade Support,,,'21c,spell-cascade-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Cast on Death Support,,,'21c,cast-on-death-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Flicker Strike,,,'21c,flicker-strike-21c,72,,True,,21,,3.0,,,,,,,
gem,Ice Spear,,,'20,ice-spear-20,70,,,,20,,3.0,,,,,,,
gem,Cast when Stunned Support,,,'20c,cast-when-stunned-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Blind Support,,,'20c,blind-support-20c,70,,True,,20,,3.0,,,,,,,
gem,Wither,,,'21c,wither-21c,72,,True,,21,,3.0,,,,,,,
gem,Trap Support,,,'21c,trap-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Animate Weapon,,,'21c,animate-weapon-21c,72,,True,,21,,3.0,,,,,,,
gem,Shock Nova,,,'20c,shock-nova-20c,70,,True,,20,,3.0,,,,,,,
gem,Lightning Strike,,,'21c,lightning-strike-21c,72,,True,,21,,3.0,,,,,,,
gem,Minion Speed Support,,,'21c,minion-speed-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Despair,,,'20c,despair-20c,70,,True,,20,,3.0,,,,,,,
gem,Reckoning,,,'20c,reckoning-20c,70,,True,,20,,3.0,,,,,,,
gem,Shock Nova,,,'21c,shock-nova-21c,72,,True,,21,,3.0,,,,,,,
gem,Life Leech Support,,,'21c,life-leech-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Firestorm,,,'20c,firestorm-20c,70,,True,,20,,3.0,,,,,,,
gem,Vigilant Strike,,,'21c,vigilant-strike-21c,72,,True,,21,,3.0,,,,,,,
gem,Ice Nova,,,'20c,ice-nova-20c,70,,True,,20,,3.0,,,,,,,
gem,Endurance Charge on Melee Stun Support,,,'21c,endurance-charge-on-melee-stun-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Decoy Totem,,,'21c,decoy-totem-21c,72,,True,,21,,3.0,,,,,,,
gem,Poacher's Mark,,,'21c,poachers-mark-21c,72,,True,,21,,3.0,,,,,,,
gem,Cast when Stunned Support,,,'21c,cast-when-stunned-support-21c,72,,True,,21,,3.0,,,,,,,
gem,Mirror Arrow,,,'21c,mirror-arrow-21c,72,,True,,21,,3.0,,,,,,,
